9	1322	2018	AUDI	A3 SEDAN 1.6 TDI 116 DESIGN LINE S TRONIC	69000	293000
9	133	2008	AUDI	A4 1.6	214000	135000
9	133	2007	AUDI	A4 1.6	222000	127000
9	1334	2017	AUDI	Q2 1.0 TFSI 116 DESIGN S TRONIC	49000	322000
9	1334	2018	AUDI	Q2 1.0 TFSI 116 DESIGN S TRONIC	36000	334000
9	1336	2017	AUDI	A6 2.0 TFSI 252 QUATTRO S TRONIC	76000	634000
9	1336	2018	AUDI	A6 2.0 TFSI 252 QUATTRO S TRONIC	54000	734000
9	1350	2020	AUDI	A8L 3.0 50 TDI (286) QUATTRO TIPTRONIC	19000	2788000
9	1357	2018	AUDI	A3 SPORTBACK 1.6TDI  116 DYNAMIC PI	36000	268000
9	1359	2019	AUDI	Q8 3.0 50 TDI QUATTRO (286) TIPTRONIC	29000	2072000
9	1359	2020	AUDI	Q8 3.0 50 TDI QUATTRO (286) TIPTRONIC	9000	2253000
9	1361	2020	AUDI	A3 CABRIO 35 1.5 TFSI 150 SPORT STRONIC PI	7000	524000
9	1362	2019	AUDI	A3 SPORTBACK 30 1.6 TDI DESIGN STRONIC PI	27000	341000
9	1363	2019	AUDI	A3 SPORTBACK 30 1.6TDI 116 DYNAMIC STRONIC PI	24000	331000
9	1364	2019	AUDI	A3 SPORTBACK 30 TDI 1.6 116 SPORT STRONIC PI	26000	349000
9	1366	2019	AUDI	A3 SPORTBACK 30 1.0TFSI 116 DYNAMICSTRONIC PI	22000	299000
9	1368	2020	AUDI	A3 SPORTBACK 35 1.5TFSI COD DESIGN STRONIC PI	10000	343000
9	1369	2020	AUDI	A3 SPORTBACK 35 1.5 TFSI COD SPORT STRONIC PI	10000	346000
9	1370	2020	AUDI	A3 SPORTBACK 35 1.5TFSI150 DYNAMIC COD STR PI	10000	327000
9	1373	2019	AUDI	A3 SEDAN 30 1.6 TDI 116 DESIGN STRONIC PI	28000	349000
9	1377	2020	AUDI	A3 SEDAN 35 1.5 TFSI 150 DESIGN STRONIC PI	9000	357000
9	1378	2020	AUDI	A3 SEDAN 35 1.5 TFSI 150 SPORT STRONIC PI	7000	366000
9	1386	2019	AUDI	A5 SPORTBACK 40 2.0TDI QUATTRO 190 STR DESIGN	28000	736000
9	1387	2019	AUDI	A5 SPORTBACK 40 2.0 TDI QUATTRO 190 STR SPORT	26000	750000
9	1391	2020	AUDI	A6 40 2.0 TDI QUATTRO 204 DESIGN STRONIC	11000	1122000
9	1391	2019	AUDI	A6 40 2.0 TDI QUATTRO 204 DESIGN STRONIC	33000	990000
9	1392	2020	AUDI	A6 40 2.0 TDI QUATTRO 204 SPORT STRONIC	8000	1210000
9	1392	2019	AUDI	A6 40 2.0 TDI QUATTRO 204 SPORT STRONIC	38000	1057000
9	1393	2020	AUDI	Q2 30 1.6 TDI 116 STRONIC DESIGN	8000	399000
9	1393	2019	AUDI	Q2 30 1.6 TDI 116 STRONIC DESIGN	27000	368000
9	1395	2020	AUDI	Q2 30 1.6 TDI 116 STRONIC SPORT	7000	406000
9	1395	2019	AUDI	Q2 30 1.6 TDI 116 STRONIC SPORT	22000	383000
9	1398	2019	AUDI	Q2 30 1.0 TFSI 116 STRONIC SPORT	19000	347000
9	1399	2019	AUDI	Q2 35 1.5 TFSI 150 COD STRONIC DESIGN	14000	363000
9	1399	2020	AUDI	Q2 35 1.5 TFSI 150 COD STRONIC DESIGN	9000	378000
9	1401	2020	AUDI	Q2 35 1.5 TFSI 150 COD STRONIC SPORT	6000	384000
9	1402	2020	AUDI	Q5 40 2.0 TDI QUATTRO 190 STRONIC DESIGN	6000	938000
9	1403	2020	AUDI	Q5 40 2.0 TDI QUATTRO 190 STRONIC SPORT	5000	955000
9	1415	2020	AUDI	E-TRON ADVANCED 55 QUATTRO	2000	1405000
9	1417	2020	AUDI	A7 SPORTBACK 2.0 40 TDI QUATTRO 204 STRONIC	12000	1567000
9	1417	2019	AUDI	A7 SPORTBACK 2.0 40 TDI QUATTRO 204 STRONIC	22000	1459000
9	1418	2019	AUDI	A3 SEDAN 1.5 35 TFSI 150 DYNAMIC STRONIC PI	27000	317000
9	1418	2020	AUDI	A3 SEDAN 1.5 35 TFSI 150 DYNAMIC STRONIC PI	10000	335000
9	1424	2019	AUDI	A4 45 2.0  TFSI 245 QUATTRO DESIGN STRONIC	21000	575000
9	1445	2019	AUDI	A4 40 2.0 TDI 190 ADVANCED S TRONIC PI	28000	582000
9	1445	2020	AUDI	A4 40 2.0 TDI 190 ADVANCED S TRONIC PI	11000	592000
